Date,AAPL,AMZN,CAT,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,V,XOM
2022-08-03,163.16329956054688,139.52000427246094,172.5939483642578,134.68814086914062,117.27117919921875,157.29080200195312,104.57921600341797,57.574398040771484,167.7657928466797,274.5161437988281,18.864723205566406,41.55931854248047,133.36593627929688,203.0067138671875,80.65923309326172
2022-08-04,162.84901428222656,142.57000732421875,173.32070922851562,131.0296173095703,117.38041687011719,154.76824951171875,103.42858123779297,57.34921646118164,169.52493286132812,275.6629333496094,19.18624496459961,41.55931854248047,133.15419006347656,207.86570739746094,77.26519775390625
2022-08-05,162.62281799316406,140.8000030517578,174.9723663330078,133.197021484375,116.66533660888672,154.15562438964844,106.55831146240234,57.08800506591797,166.0861358642578,274.94378662109375,18.96057891845703,41.067543029785156,133.21865844726562,210.2027130126953,78.38176727294922
2022-08-08,162.15074157714844,139.41000366210938,175.36875915527344,132.99761962890625,116.49652099609375,153.33578491210938,105.26038360595703,56.718711853027344,169.20689392089844,272.4266662597656,17.76636505126953,41.317604064941406,133.72496032714844,207.7196807861328,78.82484436035156
2022-08-09,162.1998748779297,137.8300018310547,175.576416015625,134.73150634765625,115.83109283447266,153.31776428222656,106.20851135253906,56.790767669677734,167.49742126464844,274.3509521484375,17.0604305267334,41.492637634277344,133.41197204589844,204.73997497558594,80.2781982421875
2022-08-10,166.44862365722656,142.69000244140625,180.00282287597656,135.08694458007812,118.88007354736328,153.75924682617188,108.97926330566406,57.331207275390625,177.247314453125,281.0177917480469,18.069913864135742,41.634342193603516,134.67311096191406,206.53167724609375,81.04029083251953
2022-08-11,165.71102905273438,140.63999938964844,183.0985107421875,138.38134765625,118.02595520019531,150.57901000976562,110.59015655517578,56.94389724731445,176.4025421142578,278.9380187988281,17.915145874023438,40.250694274902344,133.71575927734375,205.90249633789062,83.38461303710938
2022-08-12,169.261474609375,143.5500030517578,185.77894592285156,138.58070373535156,120.84651947021484,148.9213104248047,112.42198181152344,57.376243591308594,179.3940887451172,283.6903381347656,18.68099594116211,41.767704010009766,135.013671875,206.14637756347656,84.10938262939453
2022-08-15,170.33348083496094,143.17999267578125,184.93894958496094,135.94520568847656,121.2437744140625,149.63302612304688,112.72574615478516,58.09681701660156,179.78167724609375,285.2065124511719,19.003515243530273,41.4676399230957,136.7534637451172,211.11151123046875,82.60615539550781
2022-08-16,170.17613220214844,144.77999877929688,186.42074584960938,135.5984344482422,120.86637115478516,150.9663543701172,113.802734375,58.574195861816406,178.3704071044922,284.4678649902344,18.850744247436523,41.55931854248047,138.01458740234375,211.8138427734375,81.8366470336914
2022-08-17,171.6710662841797,142.10000610351562,184.92007446289062,136.71676635742188,118.73110961914062,150.9754180908203,112.84539794921875,58.43909454345703,173.77871704101562,283.71795654296875,18.307559967041016,41.067543029785156,137.37942504882812,209.25811767578125,82.49877166748047
2022-08-18,171.27764892578125,142.3000030517578,186.26028442382812,139.11380004882812,119.34684753417969,150.2456512451172,111.97090911865234,58.74534606933594,173.58987426757812,282.5979309082031,18.744905471801758,40.4924201965332,137.8673095703125,209.97018432617188,84.44940948486328
2022-08-19,168.6910400390625,138.22999572753906,184.60861206054688,137.95028686523438,116.4071273803711,152.5339813232422,109.20018768310547,58.7003173828125,166.93093872070312,278.6828308105469,17.82228660583496,40.967525482177734,137.8304901123047,207.5998077392578,84.18096923828125
2022-08-22,164.80618286132812,133.22000122070312,180.9844207763672,137.25917053222656,113.45747375488281,151.99888610839844,107.39599609375,57.82659149169922,162.051025390625,270.50201416015625,17.008506774902344,40.7591438293457,137.4622802734375,203.4930877685547,84.11832427978516
2022-08-23,164.4718017578125,133.6199951171875,186.128173828125,141.71200561523438,113.080078125,150.67471313476562,106.33739471435547,57.8896484375,160.1228790283203,269.2262268066406,17.155284881591797,40.01730728149414,134.8111572265625,201.72747802734375,87.6884994506836
2022-08-24,164.766845703125,133.8000030517578,183.2495574951172,142.7617950439453,112.91123962402344,150.17588806152344,106.59513854980469,57.97072219848633,162.25973510742188,268.5931701660156,17.196226119995117,39.53385925292969,134.23123168945312,201.6006622314453,88.20748138427734
2022-08-25,167.22561645507812,137.27999877929688,187.70428466796875,144.01278686523438,115.85096740722656,151.58168029785156,109.12654876708984,58.24995040893555,167.7458953857422,271.57330322265625,17.88619041442871,39.92562484741211,134.12074279785156,204.67340087890625,88.663818359375
2022-08-26,160.92132568359375,130.75,181.13540649414062,142.95423889160156,109.58418273925781,148.9877471923828,105.55496215820312,56.844810485839844,160.7887725830078,261.0941162109375,16.23566246032715,39.02542495727539,130.98175048828125,197.9134063720703,87.57218933105469
2022-08-29,158.71827697753906,129.7899932861328,181.00328063964844,144.02154541015625,108.67049407958984,147.8358917236328,105.2972183227539,56.502540588378906,158.19479370117188,258.3087463378906,15.777351379394531,38.53364562988281,130.42942810058594,197.3671112060547,89.58545684814453
2022-08-30,156.2890167236328,128.72999572753906,176.43524169921875,140.51348876953125,108.19377899169922,147.31890869140625,105.31564331054688,55.98011016845703,156.19711303710938,256.10772705078125,15.444849967956543,38.2169075012207,129.03945922851562,196.4404296875,86.17633056640625
2022-08-31,154.62686157226562,126.7699966430664,174.33056640625,138.2739715576172,107.47871398925781,146.33033752441406,104.68968200683594,55.58379364013672,161.93173217773438,254.6468963623047,15.071410179138184,37.70011901855469,126.97747039794922,193.83592224121094,85.5320816040039
2022-09-01,155.3546905517578,127.81999969482422,172.1881561279297,136.0694122314453,108.98829650878906,149.95819091796875,105.40768432617188,55.845008850097656,164.3468475341797,253.60475158691406,13.91614055633545,38.867061614990234,128.54237365722656,195.22108459472656,83.99305725097656
2022-09-02,153.24017333984375,127.51000213623047,170.66860961914062,138.0902557373047,107.11123657226562,147.60008239746094,104.67127227783203,55.07939529418945,159.33773803710938,249.3780517578125,13.62657356262207,38.09188461303711,126.25947570800781,192.90919494628906,85.5320816040039
2022-09-06,151.98126220703125,126.11000061035156,170.50816345214844,137.4516143798828,106.078369140625,147.99916076660156,104.69888305664062,55.106414794921875,157.56861877441406,246.64137268066406,13.444846153259277,38.141883850097656,124.85106658935547,193.76763916015625,84.95942687988281
2022-09-07,153.3876495361328,129.47999572753906,170.69691467285156,135.69322204589844,108.70027923583984,148.8063507080078,106.68720245361328,56.12423324584961,159.4073028564453,251.35507202148438,13.697543144226074,38.45029067993164,126.73812866210938,195.5039825439453,84.23465728759766
2022-09-08,151.91241455078125,129.82000732421875,172.85824584960938,136.42808532714844,107.63760375976562,150.0035400390625,109.17256927490234,55.95309066772461,161.0670623779297,251.77381896972656,13.973211288452148,39.24214553833008,126.90383911132812,195.78689575195312,84.92364501953125
2022-09-09,154.77439880371094,133.27000427246094,178.8419647216797,139.94485473632812,109.8920669555664,150.29379272460938,109.69725036621094,56.13323974609375,168.11361694335938,257.5588073730469,14.369735717773438,39.87561798095703,128.83694458007812,200.16671752929688,86.34632873535156
2022-09-12,160.73443603515625,136.4499969482422,181.58843994140625,142.1581573486328,110.10062408447266,150.23033142089844,110.99517822265625,56.29536819458008,167.92481994628906,259.691650390625,14.487592697143555,39.80892562866211,129.88636779785156,201.5616455078125,87.33953857421875
2022-09-13,151.30264282226562,126.81999969482422,173.95301818847656,139.4549560546875,103.60542297363281,146.32125854492188,107.13823699951172,54.46689224243164,152.1917724609375,245.41427612304688,13.115243911743164,38.50030517578125,127.19841766357422,194.77235412597656,85.29944610595703
2022-09-14,152.74838256835938,128.5500030517578,174.27392578125,142.831787109375,104.28076171875,149.3415069580078,106.88970947265625,54.755123138427734,150.54193115234375,245.6382293701172,13.1122465133667,38.46696472167969,127.50218200683594,194.51876831054688,87.39322662353516
2022-09-15,149.85687255859375,126.27999877929688,172.23532104492188,140.51348876953125,102.205078125,149.72239685058594,108.50060272216797,54.01114273071289,148.6337127685547,238.97677612304688,12.913485527038574,38.29192352294922,126.5172119140625,190.57785034179688,84.85205841064453
2022-09-16,148.21444702148438,123.52999877929688,169.38502502441406,136.86549377441406,102.09584045410156,152.00796508789062,107.77339172363281,54.02022171020508,145.3936767578125,238.35342407226562,13.182164192199707,38.36693572998047,127.29045104980469,188.55862426757812,83.40250396728516
2022-09-19,151.93206787109375,124.66000366210938,171.87669372558594,137.25917053222656,102.36398315429688,150.81076049804688,108.76754760742188,54.42850112915039,147.11309814453125,238.1392059326172,13.365941047668457,37.87516403198242,127.02351379394531,188.39279174804688,83.3935546875
