Date,AAPL,ABT,ADBE,AMZN,AVGO,BA,BAC,BRK-B,CAT,CMCSA,COST,CRM,CSCO,CVX,DIS,GE,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MS,MSFT,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,SBUX,TMO,TXN,UNH,UPS,V,VZ,WFC,WMT,XOM
2014-01-16,17.19144630432129,31.544109344482422,61.630001068115234,19.790000915527344,4.129940986633301,119.83346557617188,13.455222129821777,115.23999786376953,68.05998992919922,20.51180076599121,92.08636474609375,58.59364318847656,15.857037544250488,71.55573272705078,67.17678833007812,107.66607666015625,28.736238479614258,139.06997680664062,61.447784423828125,63.133392333984375,111.58000946044922,19.73653793334961,67.80134582519531,42.9560432434082,27.249238967895508,43.9136962890625,76.83763885498047,70.36543273925781,56.839599609375,34.8304443359375,23.481191635131836,30.60711097717285,32.176055908203125,0.3785785138607025,32.17234802246094,57.907108306884766,17.961408615112305,57.4377555847168,47.18550491333008,53.508182525634766,29.74559211730957,111.84769439697266,31.2282657623291,60.40950012207031,65.94851684570312,50.94603729248047,26.57234001159668,33.13682174682617,20.28287124633789,60.02692794799805
2014-01-17,16.77022361755371,31.432422637939453,61.369998931884766,19.980499267578125,4.182840824127197,120.04712677001953,13.400076866149902,115.06999969482422,67.63836669921875,20.51180076599121,92.66804504394531,59.236881256103516,15.829208374023438,71.83272552490234,66.96858978271484,105.2119140625,28.59482192993164,139.95123291015625,61.25121307373047,63.063262939453125,112.36616516113281,19.22341537475586,68.10221099853516,42.31522750854492,26.954160690307617,43.80250930786133,76.17862701416016,69.53767395019531,55.955055236816406,34.46556091308594,24.508493423461914,30.183977127075195,31.573753356933594,0.3769284188747406,32.10513687133789,57.44587707519531,17.915307998657227,56.952938079833984,46.52116775512695,53.515357971191406,29.591508865356445,111.63581085205078,31.285869598388672,60.2102165222168,65.56787872314453,53.33748245239258,26.473783493041992,33.13682174682617,20.13225555419922,60.160377502441406
2014-01-21,17.030773162841797,31.209047317504883,60.849998474121094,20.352500915527344,4.180605411529541,121.08130645751953,13.400076866149902,115.1500015258789,67.01700592041016,20.423688888549805,91.58433532714844,60.31553268432617,15.89185619354248,72.47705841064453,67.167724609375,104.0639877319336,28.922143936157227,137.5059356689453,60.842830657958984,63.51194763183594,111.38497924804688,19.03006362915039,67.36431121826172,42.358924865722656,27.393333435058594,44.14398956298828,76.18418884277344,69.64755249023438,58.151512145996094,34.385955810546875,23.943479537963867,30.009737014770508,31.728622436523438,0.37834277749061584,32.0211067199707,57.94904708862305,17.99597930908203,57.166812896728516,46.88963317871094,54.038116455078125,29.097660064697266,110.73030090332031,31.573890686035156,60.74159622192383,64.68846130371094,53.28004455566406,26.117887496948242,33.21540069580078,20.039779663085938,59.75997543334961
2014-01-22,17.10645294189453,30.37137222290039,61.77000045776367,20.226999282836914,4.25809383392334,123.38895416259766,13.510364532470703,115.26000213623047,66.30690002441406,20.588428497314453,90.64400482177734,60.5035514831543,15.898818016052246,72.5191650390625,68.17251586914062,102.87651062011719,28.9549503326416,137.8870391845703,60.646244049072266,63.862518310546875,107.73181915283203,18.82183837890625,67.57208251953125,41.936580657958984,27.379613876342773,44.151920318603516,77.53572845458984,69.50108337402344,57.15763473510742,34.0675048828125,23.69399070739746,29.810619354248047,31.621055603027344,0.3778713643550873,31.911882400512695,57.90013122558594,18.01902961730957,56.91682434082031,47.00128936767578,54.26727294921875,29.077909469604492,110.48944091796875,32.121124267578125,60.94088363647461,64.96409606933594,53.52355194091797,25.915294647216797,33.33681869506836,19.91029930114746,59.38381576538086
2014-01-23,17.251310348510742,29.860809326171875,60.880001068115234,19.993499755859375,4.1761345863342285,120.77362060546875,13.28191089630127,113.5,65.4488296508789,20.335569381713867,89.8869857788086,59.454593658447266,15.703910827636719,71.2907485961914,67.70182800292969,102.20358276367188,28.832672119140625,135.56088256835938,60.676490783691406,62.958099365234375,108.01558685302734,18.68798065185547,66.4401626586914,41.12098693847656,26.926713943481445,43.79459762573242,76.66078186035156,69.82337188720703,56.28303527832031,34.23335647583008,23.09961700439453,29.918476104736328,31.289796829223633,0.37645694613456726,32.054725646972656,57.60661315917969,17.86920738220215,56.20564270019531,46.63841247558594,54.331722259521484,28.994945526123047,108.66883087158203,31.7467041015625,60.774810791015625,64.27503204345703,52.434661865234375,26.205486297607422,33.10826110839844,19.807249069213867,58.83171081542969
2014-01-24,16.937726974487305,29.18270492553711,59.09000015258789,19.3799991607666,4.059902667999268,116.79084777832031,12.9589262008667,111.80999755859375,63.74015426635742,20.075056076049805,89.35308074951172,57.79207229614258,15.453313827514648,70.02622985839844,65.82798767089844,98.75985717773438,27.931228637695312,133.09178161621094,59.85980224609375,62.0256462097168,106.18895721435547,18.450014114379883,64.91416931152344,40.1160888671875,26.652233123779297,42.976661682128906,73.07718658447266,69.17143249511719,54.11638641357422,34.48545837402344,22.343822479248047,30.540754318237305,30.825180053710938,0.3667921721935272,31.180871963500977,56.90775680541992,17.339065551757812,56.88090133666992,45.49950408935547,53.04987335205078,29.62311553955078,105.91383361816406,30.925844192504883,59.44636154174805,63.218441009521484,50.82659149169922,26.07955551147461,32.48679733276367,19.664560317993164,57.54551696777344
2014-01-27,17.07512664794922,28.959308624267578,58.36000061035156,19.31399917602539,4.0569233894348145,117.39766693115234,12.8486328125,111.5,67.52738952636719,20.109529495239258,90.11012268066406,56.485816955566406,15.314094543457031,70.11051940917969,65.40254211425781,99.23487854003906,27.369537353515625,130.74972534179688,59.69346618652344,63.3016242980957,105.16043853759766,18.383085250854492,64.4342041015625,40.1160888671875,26.576749801635742,42.98461151123047,70.78741455078125,68.90772247314453,53.221900939941406,34.85034942626953,21.99159812927246,29.89358901977539,30.932706832885742,0.3644349277019501,30.659936904907227,57.348026275634766,17.091278076171875,56.370872497558594,45.09755325317383,52.419673919677734,29.31890869140625,105.8367691040039,30.702638626098633,59.487884521484375,62.45716857910156,49.67107009887695,26.112409591674805,32.52252197265625,19.593217849731445,57.588008880615234
2014-01-28,15.710358619689941,29.015161514282227,59.11000061035156,19.721500396728516,4.07703971862793,117.16691589355469,13.179499626159668,112.01000213623047,68.4002685546875,20.439016342163086,91.14603424072266,58.75197219848633,15.140067100524902,70.35741424560547,65.97280883789062,100.77861785888672,27.910850524902344,131.98826599121094,59.39094924926758,63.413822174072266,104.53981018066406,18.51694107055664,64.54882049560547,40.58940887451172,26.672815322875977,43.064022064208984,73.37505340576172,68.98828887939453,54.802154541015625,35.075923919677734,22.1090087890625,30.092710494995117,31.28119659423828,0.3679707944393158,31.17247200012207,57.52974319458008,17.529224395751953,56.83064270019531,45.11431121826172,51.553192138671875,29.192476272583008,108.19683074951172,30.889854431152344,59.5377311706543,62.877174377441406,50.75996017456055,25.931718826293945,32.82966995239258,19.730619430541992,58.03087615966797
2014-01-29,15.532004356384277,28.600317001342773,58.459999084472656,19.209999084472656,4.028610706329346,110.91925811767578,13.140108108520508,111.27999877929688,67.03179168701172,20.327909469604492,89.43277740478516,57.356658935546875,15.070460319519043,69.85157012939453,64.56974792480469,100.10568237304688,27.510953903198242,130.12254333496094,57.98448181152344,62.91602325439453,104.2738037109375,18.35334014892578,63.68912887573242,40.43649673461914,26.007198333740234,42.80989074707031,72.32323455810547,68.23380279541016,53.202022552490234,34.63804626464844,22.006107330322266,30.416292190551758,30.87679672241211,0.3644349277019501,31.063247680664062,56.06214904785156,17.350589752197266,55.77461624145508,44.3494758605957,50.930179595947266,28.271955490112305,107.64776611328125,30.74483299255371,59.16411590576172,62.56216812133789,49.8778076171875,26.112409591674805,32.565372467041016,19.580005645751953,57.7032585144043
2014-01-30,15.501920700073242,29.142812728881836,59.38999938964844,20.15049934387207,4.101630210876465,108.14159393310547,13.337053298950195,113.0,68.94023895263672,20.760826110839844,89.83118438720703,60.3353271484375,15.3001708984375,70.12256622314453,66.28060150146484,100.93695068359375,28.218536376953125,131.6627655029297,58.17350769042969,64.29015350341797,104.84120178222656,18.3979549407959,64.11892700195312,40.77874755859375,26.192472457885742,42.30168533325195,74.24068450927734,68.70993041992188,60.70576858520508,35.50052261352539,22.035503387451172,30.582225799560547,31.81036376953125,0.37056371569633484,31.424535751342773,56.663143157958984,17.759723663330078,55.221473693847656,44.15407943725586,52.4626350402832,28.410226821899414,110.7688217163086,30.955108642578125,60.44270706176758,62.857452392578125,50.7415771484375,26.07955551147461,32.89396286010742,19.751760482788086,57.023746490478516
2014-01-31,15.52734661102295,29.246517181396484,59.189998626708984,17.934499740600586,4.071080684661865,107.05614471435547,13.195255279541016,111.5999984741211,69.46540832519531,20.860437393188477,89.53634643554688,59.899906158447266,15.251440048217773,67.2200927734375,65.7284164428711,99.47235107421875,29.351367950439453,130.29721069335938,58.113014221191406,63.960689544677734,104.43927001953125,18.249223709106445,63.381046295166016,40.312705993652344,25.95230484008789,42.889312744140625,70.44303131103516,68.98098754882812,62.1866340637207,35.14226150512695,21.690044403076172,31.39530372619629,31.341428756713867,0.37009239196777344,31.00442886352539,56.15998458862305,17.517698287963867,55.0418701171875,43.62371063232422,53.150108337402344,28.098106384277344,110.91329193115234,30.74483299255371,60.010955810546875,62.496543884277344,49.489585876464844,26.2930908203125,32.38679504394531,19.733257293701172,55.91349411010742
2014-02-03,15.556197166442871,28.600317001342773,58.09000015258789,17.3075008392334,3.968258857727051,105.19297790527344,12.880145072937012,108.98999786376953,68.36326599121094,20.216806411743164,87.79918670654297,57.86134719848633,15.000848770141602,66.925048828125,63.35674285888672,96.38489532470703,28.16982650756836,126.88340759277344,56.782127380371094,62.221946716308594,102.20484924316406,17.810470581054688,62.17032241821289,39.5481071472168,25.52685546875,41.81727600097656,68.7955093383789,68.1385726928711,61.10331344604492,34.55180740356445,21.278451919555664,30.266944885253906,30.493898391723633,0.36514201760292053,30.11379051208496,54.90903091430664,17.632949829101562,54.3809700012207,42.088462829589844,52.50562286376953,27.248682022094727,108.97709655761719,30.09222412109375,58.732364654541016,61.439945220947266,49.03932189941406,25.411544799804688,31.736774444580078,19.199499130249023,54.63334274291992
